grupo;Codigo_Puerto_de_Arribo;Nombre_Puerto_de_Arribo;Cod_Variedad;Nombre_Variedad;Grupo_Variedad;Cod_Variedad_Packing;Nombre_Variedad_Packing;Nombre_Productor_Real;Fecha_Inspeccion;Puerto_de_Zarpe;Nombre_Recibidor;Nombre_Nave;Numero_Contenedor;BROKER;Tipo_Nave_Exportacion;Tipo_Caja;Cod_Temporada;Tipo_Movimiento;Cod_Envase;Cod_Etiqueta;Cod_Embalaje;Plu;Cajas;Nombre_Categoria;Cod_Calibre;Zona;Cod_Mercado_de_la_Nave;Nombre_Mercado_de_la_Nave;Cod_Mercado_del_Despacho;Nombre_Mercado_del_Despacho;Etiqueta;Tipo_SAG;Cod_Nave;Cod_Recibidor;Fecha_Despacho;Mes_Despacho;Cod_Puerto;Tipo_Camion;Cod_Embarcador;Base_de_Pallet;Grupo_Productor;Semana_Zarpe;Nombre_Puerto_Arribo;Fecha_Arribo;Fecha_Zarpe;Mes_Zarpe;Tipo_Transporte;Cod_Naviera;Nombre_Naviera;Fecha_Packing;Fecha_Recepcion;CajasEquivalentes;Peso_Neto_Envase_Operacional;Peso_Bruto_Envase_Operacional;Kilos_Brutos_Envase_Operacional;Nombre_Transportista;Nombre_Provincia;Codigo_Comuna;Nombre_Comuna;Cod._Pa¡s_Nave;Nom._Pa¡s_Nave;Cod_Destino_;Nombre_Destino;Total_Kilos;_Numero_Proceso_;Peso_Real_Pallet;__Caja_Est__;Fecha_de_cosecha;Fecha_de_Recepci¢n;FOB_CAJA
11;134;HONG_KONG;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.6;43786;VALPARAISO;Recibidor15;HMM_BLESSING;BMOU_986971-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;S/P;1;CAT_1;XLL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;1;8;18-11-2019;Noviembre;2;C;1;PL0151;NATS;47;MAR_HKG;18-11-2019;20-11-2019;Noviembre;2;24;ONE;17-11-2019;17-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;134;HONG_KONG;5;35;0;1;17-11-2019;17-11-2019;30,57
11;134;HONG_KONG;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43786;VALPARAISO;Recibidor15;HMM_BLESSING;BMOU_986971-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;S/P;10;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;1;8;18-11-2019;Noviembre;2;C;1;MA0304;NATS;47;MAR_HKG;18-11-2019;20-11-2019;Noviembre;2;24;ONE;17-11-2019;17-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;134;HONG_KONG;50;35;0;10;17-11-2019;17-11-2019;23,79
11;134;HONG_KONG;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.6;43784;VALPARAISO;Recibidor15;HMM_BLESSING;BMOU_986971-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;S/P;26;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;1;8;18-11-2019;Noviembre;2;C;1;MA0304;NATS;47;MAR_HKG;18-11-2019;20-11-2019;Noviembre;2;24;ONE;17-11-2019;17-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;134;HONG_KONG;130;36;0;26;17-11-2019;17-11-2019;56,45
11;1000;SHANGHAI;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.21;43786;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COA;S/P;120;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;16;1;19-11-2019;Noviembre;9;T;1;PL0151;NATS;47;AER_CHN;18-11-2019;18-11-2019;Noviembre;1;35;ATLAS;17-11-2019;17-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;1000;SHANGHAI;600;34;0;120;17-11-2019;17-11-2019;0
11;1000;SHANGHAI;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.23;43784;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COA;S/P;6;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;16;1;19-11-2019;Noviembre;9;T;1;09X1;NATS;47;AER_CHN;18-11-2019;18-11-2019;Noviembre;1;35;ATLAS;16-11-2019;16-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60114;RANCAGUA;CHI;CHINA;1000;SHANGHAI;30;29;0;6;15-11-2019;15-11-2019;37,84
11;1000;SHANGHAI;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.6;43785;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;PR;25PRA;S/P;229;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;16;1;19-11-2019;Noviembre;9;T;1;PL0151;NATS;47;AER_CHN;18-11-2019;18-11-2019;Noviembre;1;35;ATLAS;16-11-2019;16-11-2019;0;2,5;2,9;2,9;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;1000;SHANGHAI;572,5;26;0;115;16-11-2019;16-11-2019;17,9
11;1000;SHANGHAI;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43785;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;PR;25PRA;S/P;186;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;16;1;19-11-2019;Noviembre;9;T;1;09X1;NATS;47;AER_CHN;18-11-2019;18-11-2019;Noviembre;1;35;ATLAS;16-11-2019;16-11-2019;0;2,5;2,9;2,9;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;1000;SHANGHAI;465;27;0;93;16-11-2019;16-11-2019;17,9
11;1000;SHANGHAI;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.40;43785;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;PR;25PRA;S/P;1;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;16;1;19-11-2019;Noviembre;9;T;1;09X1;NATS;47;AER_CHN;18-11-2019;18-11-2019;Noviembre;1;35;ATLAS;16-11-2019;16-11-2019;0;2,5;2,9;2,9;PARTICULAR;COLCHAGUA;60301;CHPICA;CHI;CHINA;1000;SHANGHAI;2,5;28;0;1;16-11-2019;16-11-2019;20,82
11;1000;SHANGHAI;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.2;43784;AEROPUERTO__C.A.M.B.;Recibidor13;AEREO;TERMO;;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;PR;25PRA;S/P;131;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;16;1;19-11-2019;Noviembre;9;T;1;PL0151;NATS;47;AER_CHN;18-11-2019;18-11-2019;Noviembre;1;35;ATLAS;15-11-2019;15-11-2019;0;2,5;2,9;2,9;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;1000;SHANGHAI;327,5;22;0;66;15-11-2019;15-11-2019;17,9
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43788;VALPARAISO;Recibidor15;MEHUIN;TLLU110382-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;20;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;28;8;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;21-11-2019;21-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;100;103;0;20;20-11-2019;20-11-2019;38,13
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43788;VALPARAISO;Recibidor15;MEHUIN;TLLU110382-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;44;CAT_1;XLL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;28;8;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;220;63;0;44;19-11-2019;19-11-2019;24,47
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43788;VALPARAISO;Recibidor15;MEHUIN;TLLU110382-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;97;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;28;8;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;20-11-2019;20-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;485;68;0;97;19-11-2019;19-11-2019;28,74
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.5;43788;VALPARAISO;Recibidor15;MEHUIN;TLLU110382-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;6;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;28;8;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;20-11-2019;20-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;30;74;0;6;20-11-2019;20-11-2019;38,13
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.21;43787;VALPARAISO;Recibidor15;MEHUIN;TLLU110382-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;25;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;28;8;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;125;49;0;25;18-11-2019;18-11-2019;38,13
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.40;43787;VALPARAISO;Recibidor15;MEHUIN;TLLU110382-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;28;CAT_1;XLL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;28;8;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;18-11-2019;18-11-2019;0;5;5,6;5,6;PARTICULAR;COLCHAGUA;60301;CHPICA;CHI;CHINA;996;SHENZHEN;140;39;0;28;18-11-2019;18-11-2019;24,47
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.17;43788;VALPARAISO;Recibidor15;MEHUIN;SCEU_900079-8;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;20;CAT_1;LD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;33;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70205;RAUCO;235;CHILE;996;SHENZHEN;100;60;0;20;19-11-2019;19-11-2019;19,87
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.31;43788;VALPARAISO;Recibidor15;MEHUIN;SCEU_900079-8;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;128;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;33;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;235;CHILE;996;SHENZHEN;640;49;0;128;18-11-2019;18-11-2019;24,25
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43789;VALPARAISO;Recibidor15;MEHUIN;BMOU987348-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;MSAG;3;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;;32;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;18-11-2019;18-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;235;CHILE;996;SHENZHEN;15;38;0;3;18-11-2019;18-11-2019;30,07
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.5;43789;VALPARAISO;Recibidor15;MEHUIN;BMOU987348-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;37;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;32;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;21-11-2019;21-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;235;CHILE;996;SHENZHEN;185;103;0;37;20-11-2019;20-11-2019;35,24
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.17;43788;VALPARAISO;Recibidor15;MEHUIN;BMOU987348-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;5;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;32;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70205;RAUCO;235;CHILE;996;SHENZHEN;25;60;0;5;19-11-2019;19-11-2019;30,07
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43789;VALPARAISO;Recibidor15;MEHUIN;BMOU987348-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;MSAG;1;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;32;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;20-11-2019;20-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;235;CHILE;996;SHENZHEN;5;75;0;1;20-11-2019;20-11-2019;30,07
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.21;43788;VALPARAISO;Recibidor15;MEHUIN;BMOU987348-7;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;177;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;32;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;235;CHILE;996;SHENZHEN;885;49;0;177;18-11-2019;18-11-2019;30,07
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43787;VALPARAISO;Recibidor18;MEHUIN;SEGU917083-5;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;105;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;26;2;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;18-11-2019;18-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;525;38;0;105;18-11-2019;18-11-2019;20,5
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.40;43788;VALPARAISO;Recibidor18;MEHUIN;SEGU917083-5;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;130;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;26;2;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;COLCHAGUA;60301;CHPICA;CHI;CHINA;996;SHENZHEN;650;60;0;130;19-11-2019;19-11-2019;24,58
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.6;43790;VALPARAISO;Recibidor18;MEHUIN;SEGU917083-5;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;6;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;26;2;23-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;23-11-2019;26-11-2019;Noviembre;2;24;ONE;21-11-2019;21-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;30;137;0;6;21-11-2019;21-11-2019;24,58
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.34;43790;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;89;CAT_1;LD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;23-11-2019;23-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;235;CHILE;996;SHENZHEN;445;188;0;89;22-11-2019;22-11-2019;19,89
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.5;43792;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;49;CAT_1;LD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;23-11-2019;23-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;235;CHILE;996;SHENZHEN;245;183;0;49;22-11-2019;22-11-2019;22,04
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.5;43788;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;4;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;21-11-2019;21-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;235;CHILE;996;SHENZHEN;20;103;0;4;20-11-2019;20-11-2019;17,91
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.40;43789;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;19;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;COLCHAGUA;60301;CHPICA;235;CHILE;996;SHENZHEN;95;60;0;19;19-11-2019;19-11-2019;17,91
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43789;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0PLU;36;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;20-11-2019;20-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;235;CHILE;996;SHENZHEN;180;68;0;36;19-11-2019;19-11-2019;17,91
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.40;43788;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;7;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;20-11-2019;20-11-2019;0;5;5,6;5,6;PARTICULAR;COLCHAGUA;60301;CHPICA;235;CHILE;996;SHENZHEN;35;74;0;7;20-11-2019;20-11-2019;17,91
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.21;43788;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;42;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;19-11-2019;19-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;235;CHILE;996;SHENZHEN;210;49;0;42;18-11-2019;18-11-2019;17,91
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.5;43790;VALPARAISO;Recibidor15;MEHUIN;HLBU935273-2;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;53;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;38;8;24-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;24-11-2019;26-11-2019;Noviembre;2;24;ONE;21-11-2019;21-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;235;CHILE;996;SHENZHEN;265;137;0;53;21-11-2019;21-11-2019;24,06
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.40;43788;VALPARAISO;Recibidor15;MEHUIN;HLBU_935563-9;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;12;CAT_1;PL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;40;8;25-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;25-11-2019;26-11-2019;Noviembre;2;24;ONE;18-11-2019;18-11-2019;0;5;5,6;5,6;PARTICULAR;COLCHAGUA;60301;CHPICA;CHI;CHINA;996;SHENZHEN;60;38;0;12;18-11-2019;18-11-2019;41,22
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.46;43792;VALPARAISO;Recibidor15;MEHUIN;HLBU_935563-9;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;4;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;40;8;25-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;25-11-2019;26-11-2019;Noviembre;2;24;ONE;23-11-2019;23-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70205;RAUCO;CHI;CHINA;996;SHENZHEN;20;188;0;4;22-11-2019;22-11-2019;45,67
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.5;43792;VALPARAISO;Recibidor15;MEHUIN;HLBU_935563-9;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;MSAG;1;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;40;8;25-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;25-11-2019;26-11-2019;Noviembre;2;24;ONE;23-11-2019;23-11-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;5;183;0;1;22-11-2019;22-11-2019;25,65
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43789;VALPARAISO;Recibidor15;MEHUIN;HLBU_935563-9;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;58;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;40;8;25-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;25-11-2019;26-11-2019;Noviembre;2;24;ONE;21-11-2019;21-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;290;103;0;58;20-11-2019;20-11-2019;27,53
11;996;SHENZHEN;RD;ROYAL_DAWN;;RD;ROYAL_DAWN;Prod.19;43790;VALPARAISO;Recibidor15;MEHUIN;HLBU_935563-9;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;MSAG;3;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;40;8;25-11-2019;Noviembre;2;C;1;MA0304;NATS;48;AER_CHN;25-11-2019;26-11-2019;Noviembre;2;24;ONE;21-11-2019;21-11-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;15;101;0;3;20-11-2019;20-11-2019;28,24
